|Tau|fi|
|38.11979|0.00036|
|38.18750|0.00035|
|38.25521|0.00035|
|38.32292|0.00034|
|38.39062|0.00033|
|38.45833|0.00032|
|38.52604|0.00032|
|38.59375|0.00031|
|38.66146|0.00030|
|38.72917|0.00029|
|38.79687|0.00029|
|38.86458|0.00028|
|38.93229|0.00027|
|39.00000|0.00026|
|39.06771|0.00026|
|39.13542|0.00025|
|39.20312|0.00024|
|39.27083|0.00024|
|39.33854|0.00023|
|39.40625|0.00022|
|39.47396|0.00021|
|39.54167|0.00021|
|39.60937|0.00020|
|39.67708|0.00019|
|39.74479|0.00019|
|39.81250|0.00018|
|39.88021|0.00017|
|39.94792|0.00016|
|40.01562|0.00016|
|40.08333|0.00015|
|40.15104|0.00014|
|40.21875|0.00014|
|40.28646|0.00013|
|40.35417|0.00012|
|40.42187|0.00012|
|40.48958|0.00011|
|40.55729|0.00010|
|40.62500|0.00010|
|40.69271|0.00009|
|40.76042|0.00008|
|40.82812|0.00008|
|40.89583|0.00007|
|40.96354|0.00006|
|41.03125|0.00006|
|41.09896|0.00005|
|41.16667|0.00005|
|41.23437|0.00004|
|41.30208|0.00003|
|41.36979|0.00003|
|41.43750|0.00002|
|41.50521|0.00001|
|41.57292|0.00001|
|41.64062|0.00000|
|41.70833|-0.00000|
|41.77604|-0.00001|
|41.84375|-0.00002|
|41.91146|-0.00002|
|41.97917|-0.00003|
|42.04687|-0.00003|
|42.11458|-0.00004|
|42.18229|-0.00005|
|42.25000|-0.00005|
|42.31771|-0.00006|
|42.38542|-0.00006|
|42.45312|-0.00007|
|42.52083|-0.00007|
|42.58854|-0.00008|
|42.65625|-0.00008|
|42.72396|-0.00009|
|42.79167|-0.00010|
|42.85937|-0.00010|
|42.92708|-0.00011|
|43.06250|-0.00012|
|43.19792|-0.00013|
|43.33333|-0.00014|
|43.46875|-0.00015|
|43.60417|-0.00016|
|43.73958|-0.00017|
|43.87500|-0.00018|
|44.01042|-0.00019|
|44.14583|-0.00020|
|44.28125|-0.00020|
|44.41667|-0.00021|
|44.55208|-0.00022|
|44.68750|-0.00023|
|44.82292|-0.00024|
|44.95833|-0.00025|
|45.09375|-0.00026|
|45.22917|-0.00026|
|45.36458|-0.00027|
|45.50000|-0.00028|
|45.63542|-0.00029|
|45.77083|-0.00029|
|45.90625|-0.00030|
|46.04167|-0.00031|
|46.17708|-0.00031|
|46.31250|-0.00032|
|46.44792|-0.00033|
|46.58333|-0.00033|
|46.71875|-0.00034|
|46.85417|-0.00034|
|46.98958|-0.00035|
|47.12500|-0.00035|
|47.26042|-0.00036|
|47.39583|-0.00036|
|47.53125|-0.00037|
|47.66667|-0.00037|
|47.80208|-0.00038|
|47.93750|-0.00038|
|48.07292|-0.00039|
|48.20833|-0.00039|
|48.34375|-0.00039|
|48.47917|-0.00040|
|48.61458|-0.00040|
|48.75000|-0.00041|
|48.88542|-0.00041|
|49.02083|-0.00041|
|49.15625|-0.00041|
|49.29167|-0.00042|
|49.42708|-0.00042|
|49.56250|-0.00042|
|49.69792|-0.00042|
|49.83333|-0.00043|
|49.96875|-0.00043|
|50.10417|-0.00043|
|50.23958|-0.00043|
|50.37500|-0.00043|
|50.51042|-0.00043|
|50.64583|-0.00044|
|50.78125|-0.00044|
|50.91667|-0.00044|
|51.05208|-0.00044|
|51.18750|-0.00044|
|51.32292|-0.00044|
|51.45833|-0.00044|
|51.59375|-0.00044|
|51.72917|-0.00044|
|51.86458|-0.00044|
|52.00000|-0.00044|
|52.13542|-0.00044|
|52.27083|-0.00044|
|52.40625|-0.00044|
|52.54167|-0.00044|
|52.67708|-0.00044|
|52.81250|-0.00043|
|52.94792|-0.00043|
|53.08333|-0.00043|
|53.21875|-0.00043|
|53.35417|-0.00043|
|53.48958|-0.00043|
|53.62500|-0.00043|
|53.76042|-0.00042|
|53.89583|-0.00042|
|54.03125|-0.00042|
|54.16667|-0.00042|
|54.30208|-0.00042|
|54.43750|-0.00041|
|54.57292|-0.00041|
|54.70833|-0.00041|
|54.84375|-0.00041|
|54.97917|-0.00040|
|55.11458|-0.00040|
|55.25000|-0.00040|
|55.38542|-0.00040|
|55.52083|-0.00039|
|55.65625|-0.00039|
|55.79167|-0.00039|
|55.92708|-0.00038|
|56.06250|-0.00038|
|56.19792|-0.00038|
|56.33333|-0.00037|
|56.46875|-0.00037|
|56.60417|-0.00037|
|56.73958|-0.00036|
|56.87500|-0.00036|
|57.01042|-0.00035|
|57.14583|-0.00035|
|57.28125|-0.00035|
|57.41667|-0.00034|
|57.55208|-0.00034|
|57.68750|-0.00033|
|57.82292|-0.00033|
|57.95833|-0.00033|
|58.09375|-0.00032|
|58.22917|-0.00032|
|58.36458|-0.00031|
|58.50000|-0.00031|
|58.63542|-0.00030|
|58.77083|-0.00030|
|58.90625|-0.00030|
|59.04167|-0.00029|
|59.17708|-0.00029|
|59.31250|-0.00028|
|59.44792|-0.00028|
|59.58333|-0.00027|
|59.71875|-0.00027|
|59.85417|-0.00026|
|59.98958|-0.00026|
|60.12500|-0.00026|
|60.26042|-0.00025|
|60.39583|-0.00025|
|60.53125|-0.00024|
|60.66667|-0.00024|
|60.80208|-0.00023|
|60.93750|-0.00023|
|61.07292|-0.00022|
|61.20833|-0.00022|
|61.34375|-0.00021|
|61.47917|-0.00021|
|61.61458|-0.00020|
|61.75000|-0.00020|
|61.88542|-0.00019|
|62.02083|-0.00019|
|62.15625|-0.00018|
|62.29167|-0.00018|
|62.42708|-0.00017|
|62.56250|-0.00017|
|62.69792|-0.00017|
|62.83333|-0.00016|
|62.96875|-0.00016|
|63.10417|-0.00015|
|63.23958|-0.00015|
|63.37500|-0.00014|
|63.51042|-0.00014|
|63.64583|-0.00013|
|63.78125|-0.00013|
|63.91667|-0.00012|
|64.05208|-0.00012|
|64.18750|-0.00011|
|64.32292|-0.00011|
|64.45833|-0.00011|
|64.59375|-0.00010|
|64.72917|-0.00010|
|65.00000|-0.00009|
|65.27083|-0.00008|
|65.54167|-0.00007|
|65.81250|-0.00006|
|66.08333|-0.00005|
|66.35417|-0.00005|
|66.62500|-0.00004|
|66.89583|-0.00003|
|67.16667|-0.00002|
|67.43750|-0.00002|
|67.70833|-0.00001|
|67.97917|-0.00000|
|68.25000|0.00001|
|68.52083|0.00001|
|68.79167|0.00002|
|69.06250|0.00002|
|69.33333|0.00003|
|69.60417|0.00004|
|70.14583|0.00005|
|70.68750|0.00006|
|71.22917|0.00007|
|71.77083|0.00008|
|72.31250|0.00008|
|72.85417|0.00009|
|73.39583|0.00010|
|73.93750|0.00010|
|74.47917|0.00011|
|75.02083|0.00011|
|75.56250|0.00011|
|76.10417|0.00012|
|76.64583|0.00012|
|77.18750|0.00012|
|77.72917|0.00012|
|78.27083|0.00012|
|78.81250|0.00012|
|79.35417|0.00011|
|79.89583|0.00011|
|80.43750|0.00011|
|80.97917|0.00011|
|81.52083|0.00010|
|82.06250|0.00010|
|82.60417|0.00010|
|83.14583|0.00009|
|83.68750|0.00009|
|84.22917|0.00008|
|84.77083|0.00008|
|85.31250|0.00007|
|85.85417|0.00007|
|86.39583|0.00006|
|86.93750|0.00006|
|87.47917|0.00005|
|88.02083|0.00005|
|88.56250|0.00004|
|89.10417|0.00004|
|89.64583|0.00003|
|90.18750|0.00003|
|91.27083|0.00002|
|93.43750|-0.00000|
|95.60417|-0.00002|
|97.77083|-0.00003|
|99.93750|-0.00003|
|104.27083|-0.00004|
|108.60417|-0.00003|
|112.93750|-0.00002|
|117.27083|-0.00000|
|121.60417|0.00001|
|125.93750|0.00001|
|130.27083|0.00001|
|134.60417|0.00001|
|138.93750|0.00001|
|143.27083|0.00000|
|147.60417|-0.00000|
|156.27083|-0.00000|
|164.93750|-0.00000|
|173.60417|0.00000|
|182.27083|0.00000|
|190.93750|0.00000|
|199.60417|-0.00000|
|208.27083|-0.00000|
|225.60417|-0.00000|
|242.93750|-0.00000|
|260.27083|0.00000|
|277.60417|0.00000|
|312.27083|0.00000|
