|Tau|fi|
|4.55762|-0.00125|
|4.56608|-0.00124|
|4.57454|-0.00123|
|4.58301|-0.00122|
|4.59147|-0.00121|
|4.59993|-0.00121|
|4.60840|-0.00120|
|4.61686|-0.00119|
|4.62533|-0.00118|
|4.63379|-0.00117|
|4.64225|-0.00117|
|4.65072|-0.00116|
|4.65918|-0.00115|
|4.66764|-0.00114|
|4.67611|-0.00113|
|4.68457|-0.00113|
|4.69303|-0.00112|
|4.70150|-0.00111|
|4.70996|-0.00110|
|4.71842|-0.00110|
|4.72689|-0.00109|
|4.73535|-0.00108|
|4.74382|-0.00107|
|4.75228|-0.00107|
|4.76074|-0.00106|
|4.76921|-0.00105|
|4.77767|-0.00104|
|4.78613|-0.00104|
|4.79460|-0.00103|
|4.80306|-0.00102|
|4.81152|-0.00102|
|4.81999|-0.00101|
|4.82845|-0.00100|
|4.83691|-0.00100|
|4.84538|-0.00099|
|4.85384|-0.00098|
|4.86230|-0.00097|
|4.87077|-0.00097|
|4.87923|-0.00096|
|4.88770|-0.00095|
|4.89616|-0.00095|
|4.90462|-0.00094|
|4.91309|-0.00093|
|4.92155|-0.00093|
|4.93001|-0.00092|
|4.93848|-0.00091|
|4.94694|-0.00091|
|4.95540|-0.00090|
|4.96387|-0.00090|
|4.97233|-0.00089|
|4.98079|-0.00088|
|4.98926|-0.00088|
|4.99772|-0.00087|
|5.00618|-0.00086|
|5.01465|-0.00086|
|5.02311|-0.00085|
|5.03158|-0.00085|
|5.04004|-0.00084|
|5.04850|-0.00083|
|5.05697|-0.00083|
|5.06543|-0.00082|
|5.07389|-0.00082|
|5.08236|-0.00081|
|5.09082|-0.00081|
|5.09928|-0.00080|
|5.10775|-0.00079|
|5.11621|-0.00079|
|5.12467|-0.00078|
|5.13314|-0.00078|
|5.14160|-0.00077|
|5.15007|-0.00077|
|5.15853|-0.00076|
|5.16699|-0.00075|
|5.17546|-0.00075|
|5.18392|-0.00074|
|5.19238|-0.00074|
|5.20085|-0.00073|
|5.20931|-0.00073|
|5.21777|-0.00072|
|5.22624|-0.00072|
|5.23470|-0.00071|
|5.24316|-0.00071|
|5.25163|-0.00070|
|5.26009|-0.00070|
|5.26855|-0.00069|
|5.27702|-0.00069|
|5.28548|-0.00068|
|5.29395|-0.00068|
|5.30241|-0.00067|
|5.31087|-0.00067|
|5.31934|-0.00066|
|5.32780|-0.00066|
|5.33626|-0.00065|
|5.34473|-0.00065|
|5.35319|-0.00064|
|5.36165|-0.00064|
|5.37012|-0.00063|
|5.37858|-0.00063|
|5.38704|-0.00062|
|5.39551|-0.00062|
|5.40397|-0.00061|
|5.41243|-0.00061|
|5.42090|-0.00061|
|5.42936|-0.00060|
|5.43783|-0.00060|
|5.44629|-0.00059|
|5.45475|-0.00059|
|5.46322|-0.00058|
|5.47168|-0.00058|
|5.48014|-0.00057|
|5.48861|-0.00057|
|5.49707|-0.00057|
|5.50553|-0.00056|
|5.51400|-0.00056|
|5.52246|-0.00055|
|5.53092|-0.00055|
|5.53939|-0.00054|
|5.55632|-0.00054|
|5.57324|-0.00053|
|5.59017|-0.00052|
|5.60710|-0.00051|
|5.62402|-0.00050|
|5.64095|-0.00050|
|5.65788|-0.00049|
|5.67480|-0.00048|
|5.69173|-0.00047|
|5.70866|-0.00047|
|5.72559|-0.00046|
|5.74251|-0.00045|
|5.75944|-0.00044|
|5.77637|-0.00044|
|5.79329|-0.00043|
|5.81022|-0.00042|
|5.82715|-0.00042|
|5.84408|-0.00041|
|5.86100|-0.00040|
|5.87793|-0.00040|
|5.89486|-0.00039|
|5.91178|-0.00038|
|5.92871|-0.00038|
|5.94564|-0.00037|
|5.96257|-0.00036|
|5.97949|-0.00036|
|5.99642|-0.00035|
|6.01335|-0.00035|
|6.03027|-0.00034|
|6.04720|-0.00033|
|6.06413|-0.00033|
|6.08105|-0.00032|
|6.09798|-0.00032|
|6.11491|-0.00031|
|6.13184|-0.00031|
|6.14876|-0.00030|
|6.16569|-0.00030|
|6.18262|-0.00029|
|6.19954|-0.00029|
|6.21647|-0.00028|
|6.23340|-0.00028|
|6.25033|-0.00027|
|6.26725|-0.00027|
|6.28418|-0.00026|
|6.30111|-0.00026|
|6.31803|-0.00025|
|6.33496|-0.00025|
|6.35189|-0.00024|
|6.36882|-0.00024|
|6.38574|-0.00023|
|6.40267|-0.00023|
|6.41960|-0.00022|
|6.43652|-0.00022|
|6.45345|-0.00021|
|6.47038|-0.00021|
|6.48730|-0.00021|
|6.50423|-0.00020|
|6.52116|-0.00020|
|6.55501|-0.00019|
|6.58887|-0.00018|
|6.62272|-0.00017|
|6.65658|-0.00017|
|6.69043|-0.00016|
|6.72428|-0.00015|
|6.75814|-0.00015|
|6.79199|-0.00014|
|6.82585|-0.00013|
|6.85970|-0.00013|
|6.89355|-0.00012|
|6.92741|-0.00011|
|6.96126|-0.00011|
|6.99512|-0.00010|
|7.02897|-0.00010|
|7.06283|-0.00009|
|7.09668|-0.00009|
|7.13053|-0.00008|
|7.16439|-0.00008|
|7.19824|-0.00007|
|7.23210|-0.00007|
|7.26595|-0.00006|
|7.29980|-0.00006|
|7.33366|-0.00005|
|7.36751|-0.00005|
|7.40137|-0.00004|
|7.43522|-0.00004|
|7.46908|-0.00004|
|7.50293|-0.00003|
|7.57064|-0.00002|
|7.63835|-0.00002|
|7.70605|-0.00001|
|7.77376|-0.00000|
|7.84147|0.00000|
|7.90918|0.00001|
|7.97689|0.00001|
|8.04460|0.00002|
|8.11230|0.00002|
|8.18001|0.00003|
|8.24772|0.00003|
|8.31543|0.00004|
|8.38314|0.00004|
|8.45085|0.00004|
|8.58626|0.00005|
|8.72168|0.00006|
|8.85710|0.00006|
|8.99251|0.00006|
|9.12793|0.00007|
|9.26335|0.00007|
|9.39876|0.00008|
|9.53418|0.00008|
|9.66960|0.00008|
|9.80501|0.00008|
|9.94043|0.00008|
|10.07585|0.00008|
|10.21126|0.00009|
|10.34668|0.00009|
|10.48210|0.00009|
|10.61751|0.00009|
|10.75293|0.00009|
|10.88835|0.00009|
|11.02376|0.00009|
|11.15918|0.00009|
|11.29460|0.00009|
|11.43001|0.00009|
|11.56543|0.00009|
|11.83626|0.00008|
|12.10710|0.00008|
|12.37793|0.00008|
|12.64876|0.00008|
|12.91960|0.00008|
|13.19043|0.00008|
|13.46126|0.00007|
|13.73210|0.00007|
|14.00293|0.00007|
|14.27376|0.00007|
|14.54460|0.00007|
|14.81543|0.00006|
|15.08626|0.00006|
|15.35710|0.00006|
|15.62793|0.00006|
|15.89876|0.00006|
|16.16960|0.00005|
|16.44043|0.00005|
|16.71126|0.00005|
|16.98210|0.00005|
|17.25293|0.00005|
|17.79460|0.00004|
|18.33626|0.00004|
|18.87793|0.00004|
|19.41960|0.00004|
|19.96126|0.00003|
|20.50293|0.00003|
|21.04460|0.00003|
|21.58626|0.00003|
|22.66960|0.00002|
|23.75293|0.00002|
|25.91960|0.00001|
|30.25293|0.00001|
|34.58626|0.00000|
|38.91960|0.00000|
|43.25293|-0.00000|
|51.91960|-0.00000|
|60.58626|0.00000|
|64.91960|-0.00002|
|67.08626|0.00000|
|69.25293|-0.00000|
|71.41960|-0.00000|
|75.75293|-0.00000|
|84.41960|0.00000|
|88.75293|-0.00001|
|90.91960|0.00000|
|93.08626|-0.00000|
|97.41960|0.00000|
|106.08626|-0.00001|
|108.25293|0.00000|
|110.41960|-0.00000|
|114.75293|0.00000|
|123.41960|-0.00001|
|125.58626|0.00000|
|127.75293|-0.00000|
|132.08626|0.00000|
|140.75293|-0.00001|
|142.91960|0.00000|
|145.08626|-0.00000|
|147.25293|0.00000|
|151.58626|-0.00000|
|160.25293|0.00000|
|168.91960|-0.00003|
|171.08626|0.00000|
|173.25293|-0.00000|
|175.41960|0.00000|
|179.75293|-0.00000|
|188.41960|0.00000|
|192.75293|-0.00001|
|194.91960|0.00000|
|197.08626|-0.00000|
|199.25293|0.00000|
|203.58626|-0.00000|
|212.25293|0.00000|
|216.58626|-0.00001|
|220.91960|0.00002|
|223.08626|-0.00000|
|225.25293|0.00000|
|227.41960|-0.00000|
|231.75293|0.00000|
|240.41960|-0.00000|
|244.75293|0.00001|
|246.91960|-0.00000|
|249.08626|0.00000|
|253.41960|-0.00000|
|262.08626|0.00001|
|264.25293|-0.00000|
|266.41960|0.00000|
|270.75293|-0.00000|
|279.41960|0.00001|
|281.58626|-0.00000|
|283.75293|0.00000|
|288.08626|-0.00000|
|296.75293|0.00001|
|298.91960|-0.00000|
|301.08626|0.00000|
