|Tau|fi|
|47.80208|-0.00014|
|48.07292|-0.00014|
|48.34375|-0.00015|
|48.61458|-0.00015|
|48.88542|-0.00015|
|49.15625|-0.00015|
|49.42708|-0.00016|
|49.69792|-0.00016|
|49.96875|-0.00016|
|50.23958|-0.00016|
|50.51042|-0.00016|
|50.78125|-0.00016|
|51.05208|-0.00016|
|51.32292|-0.00016|
|51.59375|-0.00016|
|51.86458|-0.00016|
|52.13542|-0.00016|
|52.40625|-0.00016|
|52.67708|-0.00016|
|52.94792|-0.00016|
|53.21875|-0.00016|
|53.48958|-0.00016|
|53.76042|-0.00016|
|54.03125|-0.00016|
|54.30208|-0.00015|
|54.57292|-0.00015|
|54.84375|-0.00015|
|55.11458|-0.00015|
|55.38542|-0.00015|
|55.65625|-0.00014|
|55.92708|-0.00014|
|56.19792|-0.00014|
|56.46875|-0.00014|
|56.73958|-0.00014|
|57.01042|-0.00013|
|57.28125|-0.00013|
|57.55208|-0.00013|
|57.82292|-0.00013|
|58.09375|-0.00012|
|58.36458|-0.00012|
|58.63542|-0.00012|
|58.90625|-0.00012|
|59.17708|-0.00011|
|59.44792|-0.00011|
|59.71875|-0.00011|
|59.98958|-0.00010|
|60.26042|-0.00010|
|60.53125|-0.00010|
|60.80208|-0.00010|
|61.07292|-0.00009|
|61.34375|-0.00009|
|61.61458|-0.00009|
|61.88542|-0.00009|
|62.15625|-0.00008|
|62.42708|-0.00008|
|62.69792|-0.00008|
|62.96875|-0.00007|
|63.23958|-0.00007|
|63.51042|-0.00007|
|63.78125|-0.00007|
|64.05208|-0.00006|
|64.32292|-0.00006|
|64.59375|-0.00006|
|64.86458|-0.00006|
|65.13542|-0.00005|
|65.40625|-0.00005|
|65.67708|-0.00005|
|66.21875|-0.00004|
|66.76042|-0.00004|
|67.30208|-0.00003|
|67.84375|-0.00003|
|68.38542|-0.00003|
|69.46875|-0.00002|
|71.63542|-0.00001|
|73.80208|0.00000|
|78.13542|0.00001|
|82.46875|0.00002|
|86.80208|0.00001|
|91.13542|0.00001|
|95.46875|0.00000|
|99.80208|-0.00000|
|104.13542|-0.00000|
|112.80208|-0.00000|
|121.46875|-0.00000|
|130.13542|0.00000|
|138.80208|0.00000|
|156.13542|0.00000|
|173.46875|0.00000|
|190.80208|-0.00000|
|208.13542|-0.00000|
|225.46875|-0.00000|
|242.80208|0.00000|
|277.46875|0.00000|
|294.80208|0.00000|
|312.13542|-0.00000|
