|Tau|fi|
|85.34635|-0.00006|
|85.88802|-0.00006|
|86.42969|-0.00006|
|86.97135|-0.00005|
|87.51302|-0.00005|
|88.05469|-0.00005|
|88.59635|-0.00004|
|89.13802|-0.00004|
|89.67969|-0.00004|
|90.22135|-0.00003|
|90.76302|-0.00003|
|91.30469|-0.00003|
|92.38802|-0.00002|
|94.55469|-0.00001|
|98.88802|0.00001|
|103.22135|0.00002|
|107.55469|0.00002|
|111.88802|0.00002|
|116.22135|0.00002|
|120.55469|0.00001|
|124.88802|0.00001|
|129.22135|0.00000|
|133.55469|0.00000|
|137.88802|-0.00000|
|146.55469|-0.00000|
|155.22135|-0.00000|
|163.88802|-0.00000|
|172.55469|0.00000|
|181.22135|0.00000|
|198.55469|0.00000|
|215.88802|0.00000|
|233.22135|-0.00000|
|250.55469|-0.00000|
|267.88802|0.00000|
|285.22135|0.00000|
|319.88802|0.00000|
