|Tau|fi|
|182.67708|0.00004|
|187.01042|0.00003|
|191.34375|0.00002|
|195.67708|0.00000|
|200.01042|-0.00001|
|204.34375|-0.00002|
|208.67708|-0.00002|
|213.01042|-0.00002|
|217.34375|-0.00002|
|221.67708|-0.00001|
|226.01042|-0.00001|
|230.34375|-0.00000|
|234.67708|0.00000|
|239.01042|0.00001|
|243.34375|0.00001|
|247.67708|0.00001|
|252.01042|0.00001|
|256.34375|0.00001|
|260.67708|0.00000|
|265.01042|0.00000|
|269.34375|-0.00000|
|278.01042|-0.00001|
|286.67708|-0.00000|
|295.34375|-0.00000|
|304.01042|0.00000|
