|Tau|fi|
|9.10677|-0.00233|
|9.11523|-0.00232|
|9.12370|-0.00230|
|9.13216|-0.00229|
|9.14062|-0.00227|
|9.14909|-0.00226|
|9.15755|-0.00224|
|9.16602|-0.00223|
|9.17448|-0.00222|
|9.18294|-0.00220|
|9.19141|-0.00219|
|9.19987|-0.00217|
|9.20833|-0.00216|
|9.21680|-0.00214|
|9.22526|-0.00213|
|9.23372|-0.00211|
|9.24219|-0.00210|
|9.25065|-0.00209|
|9.25911|-0.00207|
|9.26758|-0.00206|
|9.27604|-0.00204|
|9.28451|-0.00203|
|9.29297|-0.00202|
|9.30143|-0.00200|
|9.30990|-0.00199|
|9.31836|-0.00197|
|9.32682|-0.00196|
|9.33529|-0.00194|
|9.34375|-0.00193|
|9.35221|-0.00192|
|9.36068|-0.00190|
|9.36914|-0.00189|
|9.37760|-0.00188|
|9.38607|-0.00186|
|9.39453|-0.00185|
|9.40299|-0.00183|
|9.41146|-0.00182|
|9.41992|-0.00181|
|9.42839|-0.00179|
|9.43685|-0.00178|
|9.44531|-0.00177|
|9.45378|-0.00175|
|9.46224|-0.00174|
|9.47070|-0.00172|
|9.47917|-0.00171|
|9.48763|-0.00170|
|9.49609|-0.00168|
|9.50456|-0.00167|
|9.51302|-0.00166|
|9.52148|-0.00164|
|9.52995|-0.00163|
|9.53841|-0.00162|
|9.54687|-0.00160|
|9.55534|-0.00159|
|9.56380|-0.00158|
|9.57227|-0.00156|
|9.58073|-0.00155|
|9.58919|-0.00154|
|9.59766|-0.00152|
|9.60612|-0.00151|
|9.61458|-0.00150|
|9.62305|-0.00148|
|9.63151|-0.00147|
|9.63997|-0.00146|
|9.64844|-0.00145|
|9.65690|-0.00143|
|9.66536|-0.00142|
|9.67383|-0.00141|
|9.68229|-0.00139|
|9.69076|-0.00138|
|9.69922|-0.00137|
|9.70768|-0.00135|
|9.71615|-0.00134|
|9.72461|-0.00133|
|9.73307|-0.00132|
|9.74154|-0.00130|
|9.75000|-0.00129|
|9.75846|-0.00128|
|9.76693|-0.00127|
|9.77539|-0.00125|
|9.78385|-0.00124|
|9.79232|-0.00123|
|9.80078|-0.00121|
|9.80924|-0.00120|
|9.81771|-0.00119|
|9.82617|-0.00118|
|9.83464|-0.00116|
|9.84310|-0.00115|
|9.85156|-0.00114|
|9.86003|-0.00113|
|9.86849|-0.00112|
|9.87695|-0.00110|
|9.88542|-0.00109|
|9.89388|-0.00108|
|9.90234|-0.00107|
|9.91081|-0.00105|
|9.91927|-0.00104|
|9.92773|-0.00103|
|9.93620|-0.00102|
|9.94466|-0.00101|
|9.95313|-0.00099|
|9.96159|-0.00098|
|9.97005|-0.00097|
|9.97852|-0.00096|
|9.98698|-0.00095|
|9.99544|-0.00093|
|10.00391|-0.00092|
|10.01237|-0.00091|
|10.02083|-0.00090|
|10.02930|-0.00089|
|10.03776|-0.00087|
|10.04622|-0.00086|
|10.05469|-0.00085|
|10.06315|-0.00084|
|10.07161|-0.00083|
|10.08008|-0.00081|
|10.08854|-0.00080|
|10.09701|-0.00079|
|10.10547|-0.00078|
|10.11393|-0.00077|
|10.12240|-0.00076|
|10.13086|-0.00074|
|10.13932|-0.00073|
|10.14779|-0.00072|
|10.15625|-0.00071|
|10.16471|-0.00070|
|10.17318|-0.00069|
|10.18164|-0.00068|
|10.19010|-0.00066|
|10.19857|-0.00065|
|10.20703|-0.00064|
|10.21549|-0.00063|
|10.22396|-0.00062|
|10.23242|-0.00061|
|10.24089|-0.00060|
|10.24935|-0.00059|
|10.25781|-0.00057|
|10.26628|-0.00056|
|10.27474|-0.00055|
|10.28320|-0.00054|
|10.29167|-0.00053|
|10.30013|-0.00052|
|10.30859|-0.00051|
|10.31706|-0.00050|
|10.32552|-0.00049|
|10.33398|-0.00047|
|10.34245|-0.00046|
|10.35091|-0.00045|
|10.35938|-0.00044|
|10.36784|-0.00043|
|10.37630|-0.00042|
|10.38477|-0.00041|
|10.39323|-0.00040|
|10.40169|-0.00039|
|10.41016|-0.00038|
|10.41862|-0.00037|
|10.42708|-0.00036|
|10.43555|-0.00035|
|10.44401|-0.00033|
|10.45247|-0.00032|
|10.46094|-0.00031|
|10.46940|-0.00030|
|10.47786|-0.00029|
|10.48633|-0.00028|
|10.49479|-0.00027|
|10.50326|-0.00026|
|10.51172|-0.00025|
|10.52018|-0.00024|
|10.52865|-0.00023|
|10.53711|-0.00022|
|10.54557|-0.00021|
|10.55404|-0.00020|
|10.56250|-0.00019|
|10.57096|-0.00018|
|10.57943|-0.00017|
|10.58789|-0.00016|
|10.59635|-0.00015|
|10.60482|-0.00014|
|10.61328|-0.00013|
|10.62174|-0.00012|
|10.63021|-0.00011|
|10.63867|-0.00010|
|10.64714|-0.00009|
|10.65560|-0.00008|
|10.66406|-0.00007|
|10.67253|-0.00006|
|10.68099|-0.00005|
|10.68945|-0.00004|
|10.69792|-0.00003|
|10.70638|-0.00002|
|10.71484|-0.00001|
|10.72331|0.00000|
|10.73177|0.00001|
|10.74023|0.00002|
|10.74870|0.00003|
|10.75716|0.00004|
|10.76563|0.00005|
|10.77409|0.00006|
|10.78255|0.00007|
|10.79102|0.00008|
|10.79948|0.00009|
|10.80794|0.00010|
|10.81641|0.00011|
|10.82487|0.00012|
|10.83333|0.00013|
|10.84180|0.00014|
|10.85026|0.00015|
|10.85872|0.00016|
|10.86719|0.00017|
|10.87565|0.00018|
|10.88411|0.00019|
|10.89258|0.00020|
|10.90104|0.00020|
|10.90951|0.00021|
|10.91797|0.00022|
|10.92643|0.00023|
|10.93490|0.00024|
|10.94336|0.00025|
|10.95182|0.00026|
|10.96029|0.00027|
|10.96875|0.00028|
|10.97721|0.00029|
|10.98568|0.00030|
|10.99414|0.00031|
|11.00260|0.00032|
|11.01107|0.00032|
|11.01953|0.00033|
|11.02799|0.00034|
|11.03646|0.00035|
|11.04492|0.00036|
|11.05339|0.00037|
|11.06185|0.00038|
|11.07031|0.00039|
|11.07878|0.00040|
|11.08724|0.00040|
|11.09570|0.00041|
|11.10417|0.00042|
|11.11263|0.00043|
|11.12109|0.00044|
|11.12956|0.00045|
|11.13802|0.00046|
|11.14648|0.00047|
|11.15495|0.00047|
|11.16341|0.00048|
|11.17188|0.00049|
|11.18034|0.00050|
|11.18880|0.00051|
|11.19727|0.00052|
|11.20573|0.00053|
|11.21419|0.00053|
|11.22266|0.00054|
|11.23112|0.00055|
|11.23958|0.00056|
|11.24805|0.00057|
|11.25651|0.00058|
|11.26497|0.00059|
|11.27344|0.00059|
|11.28190|0.00060|
|11.29036|0.00061|
|11.29883|0.00062|
|11.30729|0.00063|
|11.31576|0.00064|
|11.32422|0.00064|
|11.33268|0.00065|
|11.34115|0.00066|
|11.34961|0.00067|
|11.35807|0.00068|
|11.36654|0.00068|
|11.37500|0.00069|
|11.38346|0.00070|
|11.39193|0.00071|
|11.40039|0.00072|
|11.40885|0.00072|
|11.41732|0.00073|
|11.42578|0.00074|
|11.43424|0.00075|
|11.44271|0.00076|
|11.45117|0.00076|
|11.45964|0.00077|
|11.46810|0.00078|
|11.47656|0.00079|
|11.48503|0.00080|
|11.49349|0.00080|
|11.50195|0.00081|
|11.51042|0.00082|
|11.51888|0.00083|
|11.52734|0.00083|
|11.53581|0.00084|
|11.54427|0.00085|
|11.55273|0.00086|
|11.56120|0.00086|
|11.56966|0.00087|
|11.57813|0.00088|
|11.58659|0.00089|
|11.59505|0.00089|
|11.60352|0.00090|
|11.61198|0.00091|
|11.62044|0.00092|
|11.62891|0.00092|
|11.63737|0.00093|
|11.64583|0.00094|
|11.65430|0.00095|
|11.66276|0.00095|
|11.67122|0.00096|
|11.67969|0.00097|
|11.68815|0.00098|
|11.69661|0.00098|
|11.70508|0.00099|
|11.71354|0.00100|
|11.72201|0.00101|
|11.73047|0.00101|
|11.73893|0.00102|
|11.74740|0.00103|
|11.75586|0.00103|
|11.76432|0.00104|
|11.77279|0.00105|
|11.78125|0.00106|
|11.78971|0.00106|
|11.79818|0.00107|
|11.80664|0.00108|
|11.81510|0.00108|
|11.82357|0.00109|
|11.83203|0.00110|
|11.84049|0.00110|
|11.84896|0.00111|
|11.85742|0.00112|
|11.86589|0.00112|
|11.87435|0.00113|
|11.88281|0.00114|
|11.89128|0.00114|
|11.89974|0.00115|
|11.90820|0.00116|
|11.91667|0.00117|
|11.92513|0.00117|
|11.93359|0.00118|
|11.94206|0.00119|
|11.95052|0.00119|
|11.95898|0.00120|
|11.96745|0.00120|
|11.97591|0.00121|
|11.98438|0.00122|
|11.99284|0.00122|
|12.00130|0.00123|
|12.00977|0.00124|
|12.01823|0.00124|
|12.02669|0.00125|
|12.03516|0.00126|
|12.04362|0.00126|
|12.05208|0.00127|
|12.06055|0.00128|
|12.06901|0.00128|
|12.07747|0.00129|
|12.08594|0.00130|
|12.09440|0.00130|
|12.10286|0.00131|
|12.11133|0.00131|
|12.11979|0.00132|
|12.12826|0.00133|
|12.13672|0.00133|
|12.14518|0.00134|
|12.15365|0.00135|
|12.16211|0.00135|
|12.17057|0.00136|
|12.17904|0.00136|
|12.18750|0.00137|
|12.19596|0.00138|
|12.20443|0.00138|
|12.21289|0.00139|
|12.22135|0.00139|
|12.22982|0.00140|
|12.23828|0.00141|
|12.24674|0.00141|
|12.25521|0.00142|
|12.26367|0.00142|
|12.27214|0.00143|
|12.28060|0.00144|
|12.28906|0.00144|
|12.29753|0.00145|
|12.30599|0.00145|
|12.31445|0.00146|
|12.32292|0.00146|
|12.33138|0.00147|
|12.33984|0.00148|
|12.34831|0.00148|
|12.35677|0.00149|
|12.36523|0.00149|
|12.37370|0.00150|
|12.38216|0.00150|
|12.39063|0.00151|
|12.39909|0.00152|
|12.40755|0.00152|
|12.41602|0.00153|
|12.42448|0.00153|
|12.43294|0.00154|
|12.44141|0.00154|
|12.44987|0.00155|
|12.45833|0.00155|
|12.46680|0.00156|
|12.47526|0.00156|
|12.48372|0.00157|
|12.49219|0.00158|
|12.50065|0.00158|
|12.50911|0.00159|
|12.51758|0.00159|
|12.52604|0.00160|
|12.53451|0.00160|
|12.54297|0.00161|
|12.55143|0.00161|
|12.55990|0.00162|
|12.56836|0.00162|
|12.57682|0.00163|
|12.58529|0.00163|
|12.59375|0.00164|
|12.60221|0.00164|
|12.61068|0.00165|
|12.61914|0.00165|
|12.62760|0.00166|
|12.63607|0.00166|
|12.64453|0.00167|
|12.65299|0.00167|
|12.66146|0.00168|
|12.66992|0.00168|
|12.67839|0.00169|
|12.68685|0.00169|
|12.69531|0.00170|
|12.70378|0.00170|
|12.71224|0.00171|
|12.72070|0.00171|
|12.72917|0.00172|
|12.73763|0.00172|
|12.74609|0.00173|
|12.75456|0.00173|
|12.76302|0.00174|
|12.77148|0.00174|
|12.77995|0.00175|
|12.78841|0.00175|
|12.79688|0.00176|
|12.80534|0.00176|
|12.81380|0.00177|
|12.82227|0.00177|
|12.83073|0.00178|
|12.83919|0.00178|
|12.84766|0.00179|
|12.85612|0.00179|
|12.86458|0.00179|
|12.87305|0.00180|
|12.88151|0.00180|
|12.88997|0.00181|
|12.89844|0.00181|
|12.90690|0.00182|
|12.91536|0.00182|
|12.92383|0.00183|
|12.93229|0.00183|
|12.94076|0.00183|
|12.94922|0.00184|
|12.95768|0.00184|
|12.96615|0.00185|
|12.97461|0.00185|
|12.98307|0.00186|
|12.99154|0.00186|
|13.00000|0.00187|
|13.00846|0.00187|
|13.01693|0.00187|
|13.02539|0.00188|
|13.03385|0.00188|
|13.04232|0.00189|
|13.05078|0.00189|
|13.05924|0.00189|
|13.06771|0.00190|
|13.07617|0.00190|
|13.08464|0.00191|
|13.09310|0.00191|
|13.10156|0.00192|
|13.11003|0.00192|
|13.11849|0.00192|
|13.12695|0.00193|
|13.13542|0.00193|
|13.14388|0.00194|
|13.15234|0.00194|
|13.16081|0.00194|
|13.16927|0.00195|
|13.17773|0.00195|
|13.18620|0.00196|
|13.19466|0.00196|
|13.20313|0.00196|
|13.21159|0.00197|
|13.22005|0.00197|
|13.22852|0.00198|
|13.23698|0.00198|
|13.24544|0.00198|
|13.25391|0.00199|
|13.26237|0.00199|
|13.27083|0.00199|
|13.27930|0.00200|
|13.28776|0.00200|
|13.29622|0.00201|
|13.30469|0.00201|
|13.31315|0.00201|
|13.32161|0.00202|
|13.33008|0.00202|
|13.33854|0.00202|
|13.34701|0.00203|
|13.35547|0.00203|
|13.36393|0.00203|
|13.37240|0.00204|
|13.38086|0.00204|
|13.38932|0.00205|
|13.39779|0.00205|
|13.40625|0.00205|
|13.41471|0.00206|
|13.42318|0.00206|
|13.43164|0.00206|
|13.44010|0.00207|
|13.44857|0.00207|
|13.45703|0.00207|
|13.46549|0.00208|
|13.47396|0.00208|
|13.48242|0.00208|
|13.49089|0.00209|
|13.49935|0.00209|
|13.50781|0.00209|
|13.51628|0.00210|
|13.52474|0.00210|
|13.53320|0.00210|
|13.54167|0.00211|
|13.55013|0.00211|
|13.55859|0.00211|
|13.56706|0.00212|
|13.57552|0.00212|
|13.58398|0.00212|
|13.59245|0.00213|
|13.60091|0.00213|
|13.60938|0.00213|
|13.61784|0.00213|
|13.62630|0.00214|
|13.63477|0.00214|
|13.64323|0.00214|
|13.65169|0.00215|
|13.66016|0.00215|
|13.66862|0.00215|
|13.67708|0.00216|
|13.68555|0.00216|
|13.69401|0.00216|
|13.70247|0.00216|
|13.71094|0.00217|
|13.71940|0.00217|
|13.72786|0.00217|
|13.73633|0.00218|
|13.74479|0.00218|
|13.75326|0.00218|
|13.76172|0.00219|
|13.77018|0.00219|
|13.77865|0.00219|
|13.78711|0.00219|
|13.79557|0.00220|
|13.80404|0.00220|
|13.81250|0.00220|
|13.82096|0.00220|
|13.82943|0.00221|
|13.83789|0.00221|
|13.84635|0.00221|
|13.85482|0.00222|
|13.86328|0.00222|
|13.87174|0.00222|
|13.88021|0.00222|
|13.88867|0.00223|
|13.89714|0.00223|
|13.90560|0.00223|
|13.91406|0.00223|
|13.92253|0.00224|
|13.93099|0.00224|
|13.93945|0.00224|
|13.94792|0.00224|
|13.95638|0.00225|
|13.96484|0.00225|
|13.97331|0.00225|
|13.98177|0.00225|
|13.99023|0.00226|
|13.99870|0.00226|
|14.00716|0.00226|
|14.01563|0.00226|
|14.02409|0.00227|
|14.03255|0.00227|
|14.04102|0.00227|
|14.04948|0.00227|
|14.05794|0.00228|
|14.06641|0.00228|
|14.07487|0.00228|
|14.08333|0.00228|
|14.09180|0.00229|
|14.10026|0.00229|
|14.10872|0.00229|
|14.11719|0.00229|
|14.12565|0.00229|
|14.13411|0.00230|
|14.14258|0.00230|
|14.15104|0.00230|
|14.15951|0.00230|
|14.16797|0.00231|
|14.17643|0.00231|
|14.18490|0.00231|
|14.19336|0.00231|
|14.20182|0.00231|
|14.21029|0.00232|
|14.21875|0.00232|
|14.22721|0.00232|
|14.23568|0.00232|
|14.24414|0.00232|
|14.25260|0.00233|
|14.26107|0.00233|
|14.26953|0.00233|
|14.27799|0.00233|
|14.28646|0.00233|
|14.29492|0.00234|
|14.30339|0.00234|
|14.31185|0.00234|
|14.32031|0.00234|
|14.32878|0.00234|
|14.33724|0.00235|
|14.34570|0.00235|
|14.35417|0.00235|
|14.36263|0.00235|
|14.37109|0.00235|
|14.37956|0.00235|
|14.38802|0.00236|
|14.39648|0.00236|
|14.40495|0.00236|
|14.41341|0.00236|
|14.42188|0.00236|
|14.43034|0.00237|
|14.43880|0.00237|
|14.44727|0.00237|
|14.45573|0.00237|
|14.46419|0.00237|
|14.47266|0.00237|
|14.48112|0.00238|
|14.48958|0.00238|
|14.49805|0.00238|
|14.50651|0.00238|
|14.51497|0.00238|
|14.52344|0.00238|
|14.53190|0.00239|
|14.54036|0.00239|
|14.54883|0.00239|
|14.55729|0.00239|
|14.56576|0.00239|
|14.57422|0.00239|
|14.58268|0.00239|
|14.59115|0.00240|
|14.59961|0.00240|
|14.60807|0.00240|
|14.61654|0.00240|
|14.62500|0.00240|
|14.63346|0.00240|
|14.64193|0.00241|
|14.65039|0.00241|
|14.65885|0.00241|
|14.66732|0.00241|
|14.67578|0.00241|
|14.68424|0.00241|
|14.69271|0.00241|
|14.70117|0.00241|
|14.70964|0.00242|
|14.71810|0.00242|
|14.72656|0.00242|
|14.73503|0.00242|
|14.74349|0.00242|
|14.75195|0.00242|
|14.76042|0.00242|
|14.76888|0.00243|
|14.77734|0.00243|
|14.78581|0.00243|
|14.79427|0.00243|
|14.80273|0.00243|
|14.81120|0.00243|
|14.81966|0.00243|
|14.82813|0.00243|
|14.83659|0.00243|
|14.84505|0.00244|
|14.85352|0.00244|
|14.86198|0.00244|
|14.87044|0.00244|
|14.87891|0.00244|
|14.88737|0.00244|
|14.89583|0.00244|
|14.90430|0.00244|
|14.91276|0.00244|
|14.92122|0.00245|
|14.92969|0.00245|
|14.93815|0.00245|
|14.94661|0.00245|
|14.95508|0.00245|
|14.96354|0.00245|
|14.97201|0.00245|
|14.98047|0.00245|
|14.98893|0.00245|
|14.99740|0.00245|
|15.00586|0.00246|
|15.01432|0.00246|
|15.02279|0.00246|
|15.03125|0.00246|
|15.03971|0.00246|
|15.04818|0.00246|
|15.05664|0.00246|
|15.06510|0.00246|
|15.07357|0.00246|
|15.08203|0.00246|
|15.09049|0.00246|
|15.09896|0.00247|
|15.10742|0.00247|
|15.11589|0.00247|
|15.12435|0.00247|
|15.13281|0.00247|
|15.14128|0.00247|
|15.14974|0.00247|
|15.15820|0.00247|
|15.16667|0.00247|
|15.17513|0.00247|
|15.18359|0.00247|
|15.19206|0.00247|
|15.20052|0.00247|
|15.20898|0.00247|
|15.21745|0.00248|
|15.22591|0.00248|
|15.23438|0.00248|
|15.24284|0.00248|
|15.25130|0.00248|
|15.25977|0.00248|
|15.26823|0.00248|
|15.27669|0.00248|
|15.28516|0.00248|
|15.29362|0.00248|
|15.30208|0.00248|
|15.31055|0.00248|
|15.31901|0.00248|
|15.32747|0.00248|
|15.33594|0.00248|
|15.34440|0.00248|
|15.35286|0.00248|
|15.36133|0.00248|
|15.36979|0.00249|
|15.37826|0.00249|
|15.38672|0.00249|
|15.39518|0.00249|
|15.40365|0.00249|
|15.41211|0.00249|
|15.42057|0.00249|
|15.42904|0.00249|
|15.43750|0.00249|
|15.44596|0.00249|
|15.45443|0.00249|
|15.46289|0.00249|
|15.47135|0.00249|
|15.47982|0.00249|
|15.48828|0.00249|
|15.49674|0.00249|
|15.50521|0.00249|
|15.51367|0.00249|
|15.52214|0.00249|
|15.53060|0.00249|
|15.53906|0.00249|
|15.54753|0.00249|
|15.55599|0.00249|
|15.56445|0.00249|
|15.57292|0.00249|
|15.58138|0.00249|
|15.58984|0.00249|
|15.59831|0.00249|
|15.60677|0.00249|
|15.61523|0.00249|
|15.62370|0.00249|
|15.63216|0.00249|
|15.64063|0.00249|
|15.64909|0.00249|
|15.65755|0.00249|
|15.66602|0.00249|
|15.67448|0.00250|
|15.68294|0.00250|
|15.69141|0.00250|
|15.69987|0.00250|
|15.70833|0.00250|
|15.71680|0.00250|
|15.72526|0.00250|
|15.73372|0.00250|
|15.74219|0.00250|
|15.75065|0.00250|
|15.75911|0.00250|
|15.76758|0.00250|
|15.77604|0.00250|
|15.78451|0.00250|
|15.79297|0.00250|
|15.80143|0.00250|
|15.80990|0.00250|
|15.81836|0.00250|
|15.82682|0.00250|
|15.83529|0.00250|
|15.84375|0.00250|
|15.85221|0.00250|
|15.86068|0.00249|
|15.86914|0.00249|
|15.87760|0.00249|
|15.88607|0.00249|
|15.89453|0.00249|
|15.90299|0.00249|
|15.91146|0.00249|
|15.91992|0.00249|
|15.92839|0.00249|
|15.93685|0.00249|
|15.94531|0.00249|
|15.95378|0.00249|
|15.96224|0.00249|
|15.97070|0.00249|
|15.97917|0.00249|
|15.98763|0.00249|
|15.99609|0.00249|
|16.00456|0.00249|
|16.01302|0.00249|
|16.02148|0.00249|
|16.02995|0.00249|
|16.03841|0.00249|
|16.04688|0.00249|
|16.05534|0.00249|
|16.06380|0.00249|
|16.07227|0.00249|
|16.08073|0.00249|
|16.08919|0.00249|
|16.09766|0.00249|
|16.10612|0.00249|
|16.11458|0.00249|
|16.12305|0.00249|
|16.13151|0.00249|
|16.13997|0.00249|
|16.14844|0.00249|
|16.15690|0.00249|
|16.16536|0.00249|
|16.17383|0.00249|
|16.18229|0.00248|
|16.19076|0.00248|
|16.19922|0.00248|
|16.20768|0.00248|
|16.21615|0.00248|
|16.22461|0.00248|
|16.23307|0.00248|
|16.24154|0.00248|
|16.25000|0.00248|
|16.25846|0.00248|
|16.26693|0.00248|
|16.27539|0.00248|
|16.28385|0.00248|
|16.29232|0.00248|
|16.30078|0.00248|
|16.30924|0.00248|
|16.31771|0.00248|
|16.32617|0.00248|
|16.33464|0.00248|
|16.34310|0.00248|
|16.35156|0.00247|
|16.36003|0.00247|
|16.36849|0.00247|
|16.37695|0.00247|
|16.38542|0.00247|
|16.39388|0.00247|
|16.40234|0.00247|
|16.41081|0.00247|
|16.41927|0.00247|
|16.42773|0.00247|
|16.43620|0.00247|
|16.44466|0.00247|
|16.45313|0.00247|
|16.46159|0.00247|
|16.47005|0.00247|
|16.47852|0.00246|
|16.48698|0.00246|
|16.49544|0.00246|
|16.50391|0.00246|
|16.51237|0.00246|
|16.52083|0.00246|
|16.52930|0.00246|
|16.53776|0.00246|
|16.54622|0.00246|
|16.55469|0.00246|
|16.56315|0.00246|
|16.57161|0.00246|
|16.58008|0.00246|
|16.58854|0.00246|
|16.59701|0.00245|
|16.60547|0.00245|
|16.61393|0.00245|
|16.62240|0.00245|
|16.63086|0.00245|
|16.63932|0.00245|
|16.64779|0.00245|
|16.65625|0.00245|
|16.66471|0.00245|
|16.67318|0.00245|
|16.68164|0.00245|
|16.69010|0.00245|
|16.69857|0.00244|
|16.70703|0.00244|
|16.71549|0.00244|
|16.72396|0.00244|
|16.73242|0.00244|
|16.74089|0.00244|
|16.74935|0.00244|
|16.75781|0.00244|
|16.76628|0.00244|
|16.77474|0.00244|
|16.78320|0.00244|
|16.79167|0.00243|
|16.80013|0.00243|
|16.80859|0.00243|
|16.81706|0.00243|
|16.82552|0.00243|
|16.83398|0.00243|
|16.84245|0.00243|
|16.85091|0.00243|
|16.85938|0.00243|
|16.86784|0.00243|
|16.87630|0.00242|
|16.88477|0.00242|
|16.89323|0.00242|
|16.90169|0.00242|
|16.91016|0.00242|
|16.91862|0.00242|
|16.92708|0.00242|
|16.93555|0.00242|
|16.94401|0.00242|
|16.95247|0.00241|
|16.96094|0.00241|
|16.96940|0.00241|
|16.97786|0.00241|
|16.98633|0.00241|
|16.99479|0.00241|
|17.00326|0.00241|
|17.01172|0.00241|
|17.02018|0.00241|
|17.02865|0.00240|
|17.03711|0.00240|
|17.04557|0.00240|
|17.05404|0.00240|
|17.06250|0.00240|
|17.07096|0.00240|
|17.07943|0.00240|
|17.08789|0.00240|
|17.09635|0.00240|
|17.10482|0.00239|
|17.11328|0.00239|
|17.12174|0.00239|
|17.13021|0.00239|
|17.13867|0.00239|
|17.14714|0.00239|
|17.15560|0.00239|
|17.16406|0.00239|
|17.17253|0.00238|
|17.18099|0.00238|
|17.18945|0.00238|
|17.19792|0.00238|
|17.20638|0.00238|
|17.21484|0.00238|
|17.22331|0.00238|
|17.23177|0.00238|
|17.24023|0.00237|
|17.24870|0.00237|
|17.25716|0.00237|
|17.26563|0.00237|
|17.27409|0.00237|
|17.28255|0.00237|
|17.29102|0.00237|
|17.29948|0.00236|
|17.30794|0.00236|
|17.31641|0.00236|
|17.32487|0.00236|
|17.33333|0.00236|
|17.34180|0.00236|
|17.35026|0.00236|
|17.35872|0.00236|
|17.36719|0.00235|
|17.37565|0.00235|
|17.38411|0.00235|
|17.39258|0.00235|
|17.40104|0.00235|
|17.40951|0.00235|
|17.41797|0.00235|
|17.42643|0.00234|
|17.43490|0.00234|
|17.44336|0.00234|
|17.45182|0.00234|
|17.46029|0.00234|
|17.46875|0.00234|
|17.47721|0.00234|
|17.48568|0.00233|
|17.49414|0.00233|
|17.50260|0.00233|
|17.51107|0.00233|
|17.51953|0.00233|
|17.52799|0.00233|
|17.53646|0.00233|
|17.54492|0.00232|
|17.55339|0.00232|
|17.56185|0.00232|
|17.57031|0.00232|
|17.57878|0.00232|
|17.58724|0.00232|
|17.59570|0.00231|
|17.60417|0.00231|
|17.61263|0.00231|
|17.62109|0.00231|
|17.62956|0.00231|
|17.63802|0.00231|
|17.64648|0.00231|
|17.65495|0.00230|
|17.66341|0.00230|
|17.67188|0.00230|
|17.68034|0.00230|
|17.68880|0.00230|
|17.69727|0.00230|
|17.70573|0.00229|
|17.71419|0.00229|
|17.72266|0.00229|
|17.73112|0.00229|
|17.73958|0.00229|
|17.74805|0.00229|
|17.75651|0.00229|
|17.76497|0.00228|
|17.77344|0.00228|
|17.78190|0.00228|
|17.79036|0.00228|
|17.79883|0.00228|
|17.80729|0.00228|
|17.81576|0.00227|
|17.82422|0.00227|
|17.83268|0.00227|
|17.84115|0.00227|
|17.84961|0.00227|
|17.85807|0.00227|
|17.86654|0.00226|
|17.87500|0.00226|
|17.88346|0.00226|
|17.89193|0.00226|
|17.90039|0.00226|
|17.90885|0.00226|
|17.91732|0.00225|
|17.92578|0.00225|
|17.93424|0.00225|
|17.94271|0.00225|
|17.95117|0.00225|
|17.95964|0.00225|
|17.96810|0.00224|
|17.97656|0.00224|
|17.98503|0.00224|
|17.99349|0.00224|
|18.00195|0.00224|
|18.01042|0.00224|
|18.01888|0.00223|
|18.02734|0.00223|
|18.03581|0.00223|
|18.04427|0.00223|
|18.05273|0.00223|
|18.06120|0.00222|
|18.06966|0.00222|
|18.07813|0.00222|
|18.08659|0.00222|
|18.09505|0.00222|
|18.10352|0.00222|
|18.11198|0.00221|
|18.12044|0.00221|
|18.12891|0.00221|
|18.13737|0.00221|
|18.14583|0.00221|
|18.15430|0.00221|
|18.16276|0.00220|
|18.17122|0.00220|
|18.17969|0.00220|
|18.18815|0.00220|
|18.19661|0.00220|
|18.20508|0.00219|
|18.21354|0.00219|
|18.22201|0.00219|
|18.23047|0.00219|
|18.23893|0.00219|
|18.24740|0.00218|
|18.25586|0.00218|
|18.26432|0.00218|
|18.27279|0.00218|
|18.28125|0.00218|
|18.28971|0.00218|
|18.29818|0.00217|
|18.30664|0.00217|
|18.31510|0.00217|
|18.32357|0.00217|
|18.33203|0.00217|
|18.34049|0.00216|
|18.34896|0.00216|
|18.35742|0.00216|
|18.36589|0.00216|
|18.37435|0.00216|
|18.38281|0.00215|
|18.39128|0.00215|
|18.39974|0.00215|
|18.40820|0.00215|
|18.41667|0.00215|
|18.42513|0.00215|
|18.43359|0.00214|
|18.44206|0.00214|
|18.45052|0.00214|
|18.45898|0.00214|
|18.46745|0.00214|
|18.47591|0.00213|
|18.48438|0.00213|
|18.49284|0.00213|
|18.50130|0.00213|
|18.50977|0.00213|
|18.51823|0.00212|
|18.52669|0.00212|
|18.53516|0.00212|
|18.54362|0.00212|
|18.55208|0.00212|
|18.56055|0.00211|
|18.56901|0.00211|
|18.57747|0.00211|
|18.58594|0.00211|
|18.59440|0.00211|
|18.60286|0.00210|
|18.61133|0.00210|
|18.61979|0.00210|
|18.62826|0.00210|
|18.63672|0.00210|
|18.64518|0.00209|
|18.65365|0.00209|
|18.66211|0.00209|
|18.67057|0.00209|
|18.67904|0.00209|
|18.68750|0.00208|
|18.69596|0.00208|
|18.70443|0.00208|
|18.71289|0.00208|
|18.72135|0.00208|
|18.72982|0.00207|
|18.73828|0.00207|
|18.74674|0.00207|
|18.75521|0.00207|
|18.76367|0.00207|
|18.77214|0.00206|
|18.78060|0.00206|
|18.78906|0.00206|
|18.79753|0.00206|
|18.80599|0.00206|
|18.81445|0.00205|
|18.82292|0.00205|
|18.83138|0.00205|
